silhouette_score,davies_bouldin_score,inertia,num_clusters,mean_density,density_std,min_density,max_density,mean_hull_area,total_hull_area,language_coherence,connected_components,total_edges,largest_component,clustering_coefficient,digit_linearity,overall_linearity,graph_density,mean_degree,num_hubs,digits_found,digit_consistency,letters_found,letter_consistency,num_voids,mean_void_distance,chi_statistic,p_value,void_significant,void_area_estimate,max_void_distance,input_name,model_name,method_name,languages,timestamp
0.5303,0.4957,0.0177,5,18.26086956521739,3.74418263332365,9,22,0.0006674561673453233,0.0033372808367266166,1.0,1,253,23,1.0,0,0.9936,1.0,22.0,0,0,0,23,0.2247,19,0.09015413680892898,0.0,1.0,False,0.19000000000000003,0.1071,子-family,Sentence-BERT Multilingual,PHATE,chinese,20250923_080326
